subject	activityName	featDomain	featInstrument	featAcceleration	featVariable	featJerk	featMagnitude	featAxis	count	avg
22	SITTING	Time	Gyroscope	NA	Std	NA	Magnitude	NA	44	-0.917464270909091
22	SITTING	Time	Gyroscope	NA	Std	Jerk	NA	X	44	-0.982239785
22	SITTING	Time	Gyroscope	NA	Std	Jerk	NA	Y	44	-0.986472434545455
22	SITTING	Time	Gyroscope	NA	Std	Jerk	NA	Z	44	-0.982942140227273
22	SITTING	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	44	-0.981588075
22	STANDING	Freq	Accelerometer	Body	Mean	NA	NA	X	47	-0.980900577659575
22	STANDING	Freq	Accelerometer	Body	Mean	NA	NA	Y	47	-0.93590512893617
22	STANDING	Freq	Accelerometer	Body	Mean	NA	NA	Z	47	-0.94155254
22	STANDING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	47	-0.94377772
22	STANDING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	47	-0.979602485744681
22	STANDING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	47	-0.964712165957447
22	STANDING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	47	-0.967609125319149
22	STANDING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	47	-0.966291606382979
22	STANDING	Freq	Accelerometer	Body	Std	NA	NA	X	47	-0.98485001212766
22	STANDING	Freq	Accelerometer	Body	Std	NA	NA	Y	47	-0.913571370425532
22	STANDING	Freq	Accelerometer	Body	Std	NA	NA	Z	47	-0.926033062765957
22	STANDING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	47	-0.936318278510638
22	STANDING	Freq	Accelerometer	Body	Std	Jerk	NA	X	47	-0.982215852765957
22	STANDING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	47	-0.964501918510638
22	STANDING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	47	-0.974541870851064
22	STANDING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	47	-0.966300385957447
22	STANDING	Freq	Gyroscope	NA	Mean	NA	NA	X	47	-0.949877961914894
22	STANDING	Freq	Gyroscope	NA	Mean	NA	NA	Y	47	-0.956489371914894
22	STANDING	Freq	Gyroscope	NA	Mean	NA	NA	Z	47	-0.953454411702128
22	STANDING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	47	-0.943076663617021
22	STANDING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	47	-0.972582453617021
22	STANDING	Freq	Gyroscope	NA	Std	NA	NA	X	47	-0.960140758723404
22	STANDING	Freq	Gyroscope	NA	Std	NA	NA	Y	47	-0.946850781914894
22	STANDING	Freq	Gyroscope	NA	Std	NA	NA	Z	47	-0.950705002765957
22	STANDING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	47	-0.926518788510638
22	STANDING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	47	-0.969084110425532
22	STANDING	Time	Accelerometer	Body	Mean	NA	NA	X	47	0.280826353191489
22	STANDING	Time	Accelerometer	Body	Mean	NA	NA	Y	47	-0.0127510045808511
22	STANDING	Time	Accelerometer	Body	Mean	NA	NA	Z	47	-0.0995894905744681
22	STANDING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	47	-0.947750116382979
22	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	X	47	0.0750572737446809
22	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	47	0.00356377689787234
22	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	47	-0.00973611978425532
22	STANDING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	47	-0.974670631914894
22	STANDING	Time	Accelerometer	Body	Std	NA	NA	X	47	-0.983571698297872
22	STANDING	Time	Accelerometer	Body	Std	NA	NA	Y	47	-0.917509257021277
22	STANDING	Time	Accelerometer	Body	Std	NA	NA	Z	47	-0.927907711276596
22	STANDING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	47	-0.932186224680851
22	STANDING	Time	Accelerometer	Body	Std	Jerk	NA	X	47	-0.97991726893617
22	STANDING	Time	Accelerometer	Body	Std	Jerk	NA	Y	47	-0.963298901702128
22	STANDING	Time	Accelerometer	Body	Std	Jerk	NA	Z	47	-0.971739482340426
22	STANDING	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	47	-0.966746504680851
22	STANDING	Time	Accelerometer	Gravity	Mean	NA	NA	X	47	0.967988609148936
22	STANDING	Time	Accelerometer	Gravity	Mean	NA	NA	Y	47	-0.131999030425532
22	STANDING	Time	Accelerometer	Gravity	Mean	NA	NA	Z	47	0.0648997129148936
22	STANDING	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	47	-0.947750116382979
22	STANDING	Time	Accelerometer	Gravity	Std	NA	NA	X	47	-0.991211214468085
22	STANDING	Time	Accelerometer	Gravity	Std	NA	NA	Y	47	-0.961721247234043
22	STANDING	Time	Accelerometer	Gravity	Std	NA	NA	Z	47	-0.940448996595745
22	STANDING	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	47	-0.932186224680851
22	STANDING	Time	Gyroscope	NA	Mean	NA	NA	X	47	-0.0281033833848936
22	STANDING	Time	Gyroscope	NA	Mean	NA	NA	Y	47	-0.0645003787212766
22	STANDING	Time	Gyroscope	NA	Mean	NA	NA	Z	47	0.0741544824680851
22	STANDING	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	47	-0.944540340212766
22	STANDING	Time	Gyroscope	NA	Mean	Jerk	NA	X	47	-0.0978521390319149
22	STANDING	Time	Gyroscope	NA	Mean	Jerk	NA	Y	47	-0.0433619461702128
22	STANDING	Time	Gyroscope	NA	Mean	Jerk	NA	Z	47	-0.0521607827021277
22	STANDING	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	47	-0.977261581489362
22	STANDING	Time	Gyroscope	NA	Std	NA	NA	X	47	-0.95755639
22	STANDING	Time	Gyroscope	NA	Std	NA	NA	Y	47	-0.949851138510638
22	STANDING	Time	Gyroscope	NA	Std	NA	NA	Z	47	-0.947662722765957
22	STANDING	Time	Gyroscope	NA	Std	NA	Magnitude	NA	47	-0.924908728723404
22	STANDING	Time	Gyroscope	NA	Std	Jerk	NA	X	47	-0.965762972553192
22	STANDING	Time	Gyroscope	NA	Std	Jerk	NA	Y	47	-0.976190105531915
22	STANDING	Time	Gyroscope	NA	Std	Jerk	NA	Z	47	-0.976201114255319
22	STANDING	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	47	-0.970198070425532
22	WALKING	Freq	Accelerometer	Body	Mean	NA	NA	X	52	-0.265894752884615
22	WALKING	Freq	Accelerometer	Body	Mean	NA	NA	Y	52	0.182108938757692
22	WALKING	Freq	Accelerometer	Body	Mean	NA	NA	Z	52	-0.192848463364038
22	WALKING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	52	-0.105110029692308
22	WALKING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	52	-0.312481414230769
22	WALKING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	52	0.0457250832832692
22	WALKING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	52	-0.300649074568846
22	WALKING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	52	-0.0540312690215385
22	WALKING	Freq	Accelerometer	Body	Std	NA	NA	X	52	-0.245471128461538
22	WALKING	Freq	Accelerometer	Body	Std	NA	NA	Y	52	0.138553159692308
22	WALKING	Freq	Accelerometer	Body	Std	NA	NA	Z	52	-0.1597690996
22	WALKING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	52	-0.357792327307692
22	WALKING	Freq	Accelerometer	Body	Std	Jerk	NA	X	52	-0.303186818538462
22	WALKING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	52	0.205417037373077
22	WALKING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	52	-0.396018892576923
22	WALKING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	52	-0.0899553800769231
22	WALKING	Freq	Gyroscope	NA	Mean	NA	NA	X	52	-0.103959114803846
22	WALKING	Freq	Gyroscope	NA	Mean	NA	NA	Y	52	-0.165278483748077
22	WALKING	Freq	Gyroscope	NA	Mean	NA	NA	Z	52	-0.308743775769231
22	WALKING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	52	-0.150206946474423
22	WALKING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	52	-0.227164761253269
22	WALKING	Freq	Gyroscope	NA	Std	NA	NA	X	52	-0.321111230826923
22	WALKING	Freq	Gyroscope	NA	Std	NA	NA	Y	52	-0.196973859269231
22	WALKING	Freq	Gyroscope	NA	Std	NA	NA	Z	52	-0.422555071923077
22	WALKING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	52	-0.277663568865385
22	WALKING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	52	-0.224467147409615
22	WALKING	Time	Accelerometer	Body	Mean	NA	NA	X	52	0.278593483269231
22	WALKING	Time	Accelerometer	Body	Mean	NA	NA	Y	52	-0.0197643352440385
22	WALKING	Time	Accelerometer	Body	Mean	NA	NA	Z	52	-0.107477508153846
22	WALKING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	52	-0.0510779036076923
22	WALKING	Time	Accelerometer	Body	Mean	Jerk	NA	X	52	0.0684676095192308
22	WALKING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	52	0.0193937825134615
22	WALKING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	52	-0.00682368494615385
22	WALKING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	52	-0.140193035634615
22	WALKING	Time	Accelerometer	Body	Std	NA	NA	X	52	-0.25062163
22	WALKING	Time	Accelerometer	Body	Std	NA	NA	Y	52	0.204103784211538
22	WALKING	Time	Accelerometer	Body	Std	NA	NA	Z	52	-0.126740503944231
22	WALKING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	52	-0.182740243134615
22	WALKING	Time	Accelerometer	Body	Std	Jerk	NA	X	52	-0.276121447692308
22	WALKING	Time	Accelerometer	Body	Std	Jerk	NA	Y	52	0.159587437307692
22	WALKING	Time	Accelerometer	Body	Std	Jerk	NA	Z	52	-0.349175185653846
22	WALKING	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	52	-0.0645784110942308
22	WALKING	Time	Accelerometer	Gravity	Mean	NA	NA	X	52	0.958074096730769
22	WALKING	Time	Accelerometer	Gravity	Mean	NA	NA	Y	52	-0.224403178461538
22	WALKING	Time	Accelerometer	Gravity	Mean	NA	NA	Z	52	-0.00650779353607692
22	WALKING	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	52	-0.0510779036076923
22	WALKING	Time	Accelerometer	Gravity	Std	NA	NA	X	52	-0.978909858653846
22	WALKING	Time	Accelerometer	Gravity	Std	NA	NA	Y	52	-0.959359128076923
22	WALKING	Time	Accelerometer	Gravity	Std	NA	NA	Z	52	-0.954151426538462
22	WALKING	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	52	-0.182740243134615
22	WALKING	Time	Gyroscope	NA	Mean	NA	NA	X	52	0.0163288401111538
22	WALKING	Time	Gyroscope	NA	Mean	NA	NA	Y	52	-0.0962214852957692
22	WALKING	Time	Gyroscope	NA	Mean	NA	NA	Z	52	0.0682786579807692
22	WALKING	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	52	-0.124671886782692
22	WALKING	Time	Gyroscope	NA	Mean	Jerk	NA	X	52	-0.140108429556269
22	WALKING	Time	Gyroscope	NA	Mean	Jerk	NA	Y	52	-0.0251604047825
22	WALKING	Time	Gyroscope	NA	Mean	Jerk	NA	Z	52	-0.0508690640746154
22	WALKING	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	52	-0.265171205538462
22	WALKING	Time	Gyroscope	NA	Std	NA	NA	X	52	-0.266922786442308
22	WALKING	Time	Gyroscope	NA	Std	NA	NA	Y	52	-0.177829005211538
22	WALKING	Time	Gyroscope	NA	Std	NA	NA	Z	52	-0.3477386775
22	WALKING	Time	Gyroscope	NA	Std	NA	Magnitude	NA	52	-0.135360733201923
22	WALKING	Time	Gyroscope	NA	Std	Jerk	NA	X	52	-0.0855353661576923
22	WALKING	Time	Gyroscope	NA	Std	Jerk	NA	Y	52	-0.248021908232692
22	WALKING	Time	Gyroscope	NA	Std	Jerk	NA	Z	52	-0.391765859807692
22	WALKING	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	52	-0.199065066042308
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	X	66	0.066278710419697
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Y	66	0.0274472663181818
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Z	66	-0.0576844015909091
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	66	0.23459631530303
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	X	66	0.0304658600742424
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	66	-0.15589205069697
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	66	-0.192161470651515
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	66	0.141816749909091
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	X	66	0.0392246052818182
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Y	66	-0.0416898280454545
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Z	66	-0.089511587280303
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	66	-0.0313295051
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	X	66	0.0253806650075758
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Y	66	-0.136536353024242
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Z	66	-0.313956924469697
22	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	66	0.123382998442424
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	X	66	-0.256667139
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Y	66	-0.0974891283030303
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Z	66	-0.209520194267121
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	66	-0.16449493819697
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	66	-0.238112220033333
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	X	66	-0.392085464469697
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Y	66	-0.239749744104545
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Z	66	-0.436220374393939
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	66	-0.34076468530303
22	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	66	-0.327902258059091
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	X	66	0.28353531469697
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Y	66	-0.0184245027181818
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Z	66	-0.101444435645455
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	66	0.0647233123121212
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	X	66	0.108383034118182
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Y	66	-0.0262611602924242
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Z	66	-0.0192306110121212
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	66	-0.0549610443989394
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	X	66	0.0487110999818182
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Y	66	0.0255592926893939
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Z	66	-0.0243289094462121
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	Magnitude	NA	66	0.185840459805606
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	X	66	0.0764135928795455
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Y	66	-0.117470556707576
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Z	66	-0.253181083606061
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	66	0.139287413533333
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	X	66	0.933703438636364
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Y	66	-0.157842353545455
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Z	66	-0.103868680306364
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	66	0.0647233123121212
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	X	66	-0.956442352424242
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Y	66	-0.950149768484848
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Z	66	-0.915248820909091
22	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	66	0.185840459805606
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	X	66	-0.104744447593939
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Y	66	-0.0495957477757576
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Z	66	0.103939561684848
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	66	-0.0971665822469697
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	X	66	-0.0519021148424242
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Y	66	-0.0390336078181818
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Z	66	-0.0851724154090909
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	66	-0.317682693030303
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	X	66	-0.357156708957576
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Y	66	-0.178219621428788
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Z	66	-0.329087352151515
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	Magnitude	NA	66	-0.180567025425758
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	X	66	-0.404565370431818
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Y	66	-0.237936326391515
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Z	66	-0.364106235727273
22	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	66	-0.253140254681818
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	X	62	-0.307444115564516
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Y	62	-0.278042886354839
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Z	62	-0.291919853403226
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	62	-0.340261086016129
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	X	62	-0.416378964193548
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	62	-0.450416547112903
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	62	-0.563761467419355
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	62	-0.414690055048387
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	X	62	-0.258680824451613
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Y	62	-0.241143093548387
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Z	62	-0.0942886724129032
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	62	-0.421361365
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	X	62	-0.402791491935484
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Y	62	-0.451523211225806
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Z	62	-0.625809255806452
22	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	62	-0.492347991451613
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	X	62	-0.344145756467742
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Y	62	-0.475931426808064
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Z	62	-0.347620125377419
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	62	-0.471378309193548
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	62	-0.634037820645161
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	X	62	-0.365248126016129
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Y	62	-0.462868086670968
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Z	62	-0.33986567186129
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	62	-0.393781507266129
22	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	62	-0.684562149032258
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	X	62	0.25187729833871
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Y	62	-0.0280336412064516
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Z	62	-0.140236783048387
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	62	-0.148031397046774
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	X	62	0.0715460633774194
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Y	62	-0.000651826951612903
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Z	62	-0.0190208374677419
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	62	-0.408836052064516
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	X	62	-0.271607088209677
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Y	62	-0.220603348870968
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Z	62	-0.11522021113871
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	Magnitude	NA	62	-0.322793179354839
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	X	62	-0.382140255806452
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Y	62	-0.432047890951613
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Z	62	-0.595551009032258
22	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	62	-0.444837179677419
22	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	X	62	0.835744147580645
22	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Y	62	-0.254955692903226
22	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Z	62	-0.332387688098387
22	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	62	-0.148031397046774
22	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	X	62	-0.933485406935484
22	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Y	62	-0.938222048709677
22	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Z	62	-0.881640751451613
22	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	62	-0.322793179354839
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	X	62	-0.0661393745887097
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Y	62	-0.0559294723262903
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Z	62	0.12217463883871
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	62	-0.170519334258065
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	X	62	-0.0975633159016129
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Y	62	-0.0381410697983871
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Z	62	-0.0647223212129032
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	62	-0.613513438064516
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	X	62	-0.352952948596774
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Y	62	-0.464547225980645
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Z	62	-0.290192210596774
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	Magnitude	NA	62	-0.356499430722581
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	X	62	-0.566824923548387
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Y	62	-0.627714060322581
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Z	62	-0.643923247741935
22	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	62	-0.644031859193548
23	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	X	67	-0.957066112985075
23	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	Y	67	-0.953890645074627
23	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	Z	67	-0.946745694029851
23	LAYING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	67	-0.936988996089552
23	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	67	-0.972378783432836
23	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	67	-0.973684816716418
23	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	67	-0.962711927462687
23	LAYING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	67	-0.960671654179104
